latitude,longitude,noise_pred_dB
20.993263699999996,105.84836629999973,60.76715820909088
20.993263699999996,105.84866629999972,61.13510268640082
20.993263699999996,105.84896629999972,62.15179344142107
20.993263699999996,105.84926629999971,59.54014312819645
20.993263699999996,105.84956629999971,65.98465927649654
20.993263699999996,105.8498662999997,59.54014312819645
20.993263699999996,105.8501662999997,62.15179344142107
20.993263699999996,105.8504662999997,62.15179344142107
20.993263699999996,105.85076629999969,62.15179344142107
20.993263699999996,105.85106629999969,62.15179344142107
20.993263699999996,105.85136629999968,62.15179344142107
20.993263699999996,105.85166629999968,62.15179344142107
20.993263699999996,105.85196629999967,62.15179344142107
20.993263699999996,105.85226629999967,62.15179344142107
20.993263699999996,105.85256629999967,62.15179344142107
20.993263699999996,105.85286629999966,62.15179344142107
20.993263699999996,105.85316629999966,62.15179344142107
20.993263699999996,105.85346629999965,62.15179344142107
20.993263699999996,105.85376629999965,62.15179344142107
20.993263699999996,105.85406629999964,62.15179344142107
20.993263699999996,105.85436629999964,62.15179344142107
20.993263699999996,105.85466629999964,62.15179344142107
20.993263699999996,105.85496629999963,62.15179344142107
20.993263699999996,105.85526629999963,62.15179344142107
20.993263699999996,105.85556629999962,62.15179344142107
20.993263699999996,105.85586629999962,62.15179344142107
20.993263699999996,105.85616629999961,62.15179344142107
20.993263699999996,105.85646629999961,62.99845373799762
20.993263699999996,105.8567662999996,63.98945484769624
20.993263699999996,105.8570662999996,59.51961621784614
20.993263699999996,105.8573662999996,59.16875547372661
20.993263699999996,105.8576662999996,63.283837926736076
20.993563699999996,105.8291663,61.17705017121485
20.993563699999996,105.82946629999999,62.11475376812993
20.993563699999996,105.82976629999999,62.15179344142107
20.993563699999996,105.83006629999998,62.15179344142107
20.993563699999996,105.83036629999998,62.15179344142107
20.993563699999996,105.83066629999998,62.15179344142107
20.993563699999996,105.83096629999997,62.15179344142107
20.993563699999996,105.83126629999997,62.15179344142107
20.993563699999996,105.83156629999996,62.15179344142107
20.993563699999996,105.83186629999996,62.15179344142107
20.993563699999996,105.83216629999995,62.15179344142107
20.993563699999996,105.83246629999995,62.15179344142107
20.993563699999996,105.83276629999995,62.15179344142107
20.993563699999996,105.83306629999994,62.15179344142107
20.993563699999996,105.83336629999994,62.15179344142107
20.993563699999996,105.83366629999993,62.15179344142107
20.993563699999996,105.83396629999993,62.15179344142107
20.993563699999996,105.83426629999992,62.15179344142107
20.993563699999996,105.83456629999992,62.15179344142107
20.993563699999996,105.83486629999992,62.15179344142107
20.993563699999996,105.83516629999991,62.15179344142107
20.993563699999996,105.83546629999991,62.15179344142107
20.993563699999996,105.8357662999999,62.15179344142107
20.993563699999996,105.8360662999999,62.15179344142107
20.993563699999996,105.8363662999999,62.15179344142107
