x,y,noise_dB,site,hour
105.9454706,20.9931834,66.22,Ocean Park,17
105.9458555,20.9931813,64.56,Ocean Park,17
105.9462403,20.9931792,68.85,Ocean Park,17
105.9466251,20.993177,61.74,Ocean Park,17
105.9470099,20.9931749,59.08,Ocean Park,17
105.9473947,20.9931727,59.45,Ocean Park,17
105.9477795,20.9931706,61.45,Ocean Park,17
105.9481643,20.9931685,60.82,Ocean Park,17
105.9485491,20.9931663,57.49,Ocean Park,17
105.9489339,20.9931642,60.55,Ocean Park,17
105.9493187,20.993162,59.63,Ocean Park,17
105.9497035,20.9931599,59.76,Ocean Park,17
105.9500884,20.9931577,59.97,Ocean Park,17
105.9504732,20.9931556,61.7,Ocean Park,17
105.950858,20.9931534,63.18,Ocean Park,17
105.9512428,20.9931513,65.33,Ocean Park,17
105.9516276,20.9931491,65.33,Ocean Park,17
105.9520124,20.993147,65.33,Ocean Park,17
105.9523972,20.9931448,65.33,Ocean Park,17
105.952782,20.9931427,65.49,Ocean Park,17
105.9327742,20.9936149,68.5,Ocean Park,17
105.933159,20.9936127,68.5,Ocean Park,17
105.9335438,20.9936106,63.23,Ocean Park,17
105.9339286,20.9936085,59.39,Ocean Park,17
105.9343134,20.9936064,60.36,Ocean Park,17
105.9346982,20.9936043,63.42,Ocean Park,17
105.935083,20.9936022,60.69,Ocean Park,17
105.9354679,20.9936001,65.47,Ocean Park,17
105.9358527,20.993598,68.59,Ocean Park,17
105.9362375,20.9935958,62.64,Ocean Park,17
105.9366223,20.9935937,63.13,Ocean Park,17
105.9370071,20.9935916,58.99,Ocean Park,17
105.9373919,20.9935895,68.69,Ocean Park,17
105.9377767,20.9935874,63.69,Ocean Park,17
105.9381615,20.9935853,68.21,Ocean Park,17
105.9385463,20.9935831,64.65,Ocean Park,17
105.9389312,20.993581,69.22,Ocean Park,17
105.939316,20.9935789,59.29,Ocean Park,17
105.9397008,20.9935768,61.93,Ocean Park,17
105.9400856,20.9935746,60.93,Ocean Park,17
105.9404704,20.9935725,70.16,Ocean Park,17
105.9408552,20.9935704,62.05,Ocean Park,17
105.94124,20.9935683,60.33,Ocean Park,17
105.9416248,20.9935661,66.26,Ocean Park,17
105.9420096,20.993564,68.69,Ocean Park,17
105.9423944,20.9935619,65.77,Ocean Park,17
105.9427793,20.9935598,62.18,Ocean Park,17
105.9431641,20.9935576,71.83,Ocean Park,17
105.9435489,20.9935555,63.64,Ocean Park,17
105.9439337,20.9935534,65.87,Ocean Park,17
105.9443185,20.9935512,69.54,Ocean Park,17
105.9447033,20.9935491,61.41,Ocean Park,17
105.9450881,20.993547,59.08,Ocean Park,17
105.9454729,20.9935448,62.82,Ocean Park,17
105.9458577,20.9935427,72.14,Ocean Park,17
105.9462425,20.9935405,62.79,Ocean Park,17
105.9466274,20.9935384,59.36,Ocean Park,17
105.9470122,20.9935363,64.27,Ocean Park,17
105.947397,20.9935341,59.53,Ocean Park,17
105.9477818,20.993532,61.36,Ocean Park,17
105.9481666,20.9935298,60.89,Ocean Park,17
105.9485514,20.9935277,60.9,Ocean Park,17
105.9489362,20.9935256,63.15,Ocean Park,17
105.949321,20.9935234,63.49,Ocean Park,17
105.9497058,20.9935213,56.77,Ocean Park,17
105.9500906,20.9935191,63.01,Ocean Park,17
105.9504754,20.993517,63.8,Ocean Park,17
105.9508603,20.9935148,65.54,Ocean Park,17
105.9512451,20.9935127,65.33,Ocean Park,17
105.9516299,20.9935105,65.33,Ocean Park,17
105.9520147,20.9935084,65.54,Ocean Park,17
105.9523995,20.9935062,64.57,Ocean Park,17
105.9527843,20.9935041,65.26,Ocean Park,17
105.9327764,20.9939762,61.98,Ocean Park,17
105.9331612,20.9939741,68.22,Ocean Park,17
105.933546,20.993972,62.75,Ocean Park,17
105.9339309,20.9939699,59.94,Ocean Park,17
105.9343157,20.9939678,65.75,Ocean Park,17
105.9347005,20.9939657,61.49,Ocean Park,17
105.9350853,20.9939636,64.91,Ocean Park,17
105.9354701,20.9939615,68.93,Ocean Park,17
105.9358549,20.9939593,61.88,Ocean Park,17
105.9362397,20.9939572,62.63,Ocean Park,17
105.9366245,20.9939551,62.31,Ocean Park,17
105.9370094,20.993953,68.55,Ocean Park,17
105.9373942,20.9939509,56.06,Ocean Park,17
105.937779,20.9939488,62.78,Ocean Park,17
105.9381638,20.9939466,62.51,Ocean Park,17
105.9385486,20.9939445,64.62,Ocean Park,17
105.9389334,20.9939424,60.71,Ocean Park,17
105.9393182,20.9939403,60.54,Ocean Park,17
105.939703,20.9939381,61.04,Ocean Park,17
105.9400878,20.993936,59.57,Ocean Park,17
105.9404727,20.9939339,65.29,Ocean Park,17
105.9408575,20.9939318,68.5,Ocean Park,17
105.9412423,20.9939296,70.16,Ocean Park,17
105.9416271,20.9939275,69.29,Ocean Park,17
105.9420119,20.9939254,60.76,Ocean Park,17
105.9423967,20.9939233,62.51,Ocean Park,17
105.9427815,20.9939211,60.63,Ocean Park,17
105.9431663,20.993919,65.19,Ocean Park,17
105.9435511,20.9939169,69.64,Ocean Park,17
105.943936,20.9939147,70.0,Ocean Park,17
105.9443208,20.9939126,57.09,Ocean Park,17
105.9447056,20.9939105,60.37,Ocean Park,17
105.9450904,20.9939083,59.01,Ocean Park,17
105.9454752,20.9939062,58.63,Ocean Park,17
105.94586,20.9939041,62.88,Ocean Park,17
105.9462448,20.9939019,74.58,Ocean Park,17
105.9466296,20.9938998,59.19,Ocean Park,17
105.9470144,20.9938976,55.68,Ocean Park,17
105.9473993,20.9938955,61.64,Ocean Park,17
105.9477841,20.9938934,66.73,Ocean Park,17
105.9481689,20.9938912,64.33,Ocean Park,17
105.9485537,20.9938891,61.93,Ocean Park,17
105.9489385,20.9938869,67.45,Ocean Park,17
105.9493233,20.9938848,67.94,Ocean Park,17
105.9497081,20.9938826,68.29,Ocean Park,17
105.9500929,20.9938805,61.12,Ocean Park,17
105.9504777,20.9938783,65.01,Ocean Park,17
105.9508625,20.9938762,65.54,Ocean Park,17
105.9512474,20.993874,65.44,Ocean Park,17
105.9516322,20.9938719,64.75,Ocean Park,17
105.952017,20.9938697,63.58,Ocean Park,17
105.9524018,20.9938676,64.68,Ocean Park,17
105.9527866,20.9938654,65.22,Ocean Park,17
105.9327787,20.9943376,62.68,Ocean Park,17
105.9331635,20.9943355,66.19,Ocean Park,17
105.9335483,20.9943334,61.42,Ocean Park,17
105.9339331,20.9943313,66.72,Ocean Park,17
105.9343179,20.9943292,61.68,Ocean Park,17
105.9347027,20.9943271,64.38,Ocean Park,17
105.9350875,20.9943249,68.38,Ocean Park,17
105.9354724,20.9943228,61.86,Ocean Park,17
105.9358572,20.9943207,62.54,Ocean Park,17
105.936242,20.9943186,63.45,Ocean Park,17
105.9366268,20.9943165,68.29,Ocean Park,17
105.9370116,20.9943144,64.38,Ocean Park,17
105.9373964,20.9943123,63.69,Ocean Park,17
105.9377812,20.9943101,61.15,Ocean Park,17
105.938166,20.994308,67.54,Ocean Park,17
105.9385509,20.9943059,64.58,Ocean Park,17
105.9389357,20.9943038,67.68,Ocean Park,17
105.9393205,20.9943016,61.63,Ocean Park,17
105.9397053,20.9942995,61.8,Ocean Park,17
105.9400901,20.9942974,62.22,Ocean Park,17
105.9404749,20.9942953,68.08,Ocean Park,17
105.9408597,20.9942932,68.46,Ocean Park,17
105.9412445,20.994291,63.58,Ocean Park,17
105.9416294,20.9942889,63.03,Ocean Park,17
105.9420142,20.9942868,61.63,Ocean Park,17
105.942399,20.9942846,63.76,Ocean Park,17
105.9427838,20.9942825,66.89,Ocean Park,17
105.9431686,20.9942804,67.83,Ocean Park,17
105.9435534,20.9942782,67.91,Ocean Park,17
105.9439382,20.9942761,59.69,Ocean Park,17
105.944323,20.994274,59.29,Ocean Park,17
105.9447079,20.9942718,60.09,Ocean Park,17
105.9450927,20.9942697,56.56,Ocean Park,17
105.9454775,20.9942676,63.83,Ocean Park,17
105.9458623,20.9942654,65.6,Ocean Park,17
105.9462471,20.9942633,61.81,Ocean Park,17
105.9466319,20.9942612,65.86,Ocean Park,17
105.9470167,20.994259,61.63,Ocean Park,17
105.9474015,20.9942569,57.47,Ocean Park,17
105.9477863,20.9942547,65.77,Ocean Park,17
105.9481712,20.9942526,60.87,Ocean Park,17
105.948556,20.9942505,61.86,Ocean Park,17
105.9489408,20.9942483,63.13,Ocean Park,17
105.9493256,20.9942462,66.4,Ocean Park,17
105.9497104,20.994244,63.41,Ocean Park,17
105.9500952,20.9942419,71.45,Ocean Park,17
105.95048,20.9942397,64.38,Ocean Park,17
105.9508648,20.9942376,63.82,Ocean Park,17
105.9512496,20.9942354,64.96,Ocean Park,17
105.9516345,20.9942333,62.91,Ocean Park,17
105.9520193,20.9942311,62.96,Ocean Park,17
105.9524041,20.994229,64.96,Ocean Park,17
105.9527889,20.9942268,64.47,Ocean Park,17
105.9327809,20.994699,63.48,Ocean Park,17
105.9331657,20.9946969,68.14,Ocean Park,17
105.9335505,20.9946948,68.9,Ocean Park,17
105.9339354,20.9946927,64.15,Ocean Park,17
105.9343202,20.9946905,62.28,Ocean Park,17
105.934705,20.9946884,68.95,Ocean Park,17
105.9350898,20.9946863,64.3,Ocean Park,17
105.9354746,20.9946842,63.12,Ocean Park,17
105.9358594,20.9946821,63.87,Ocean Park,17
105.9362442,20.99468,68.51,Ocean Park,17
105.9366291,20.9946779,69.3,Ocean Park,17
105.9370139,20.9946757,62.51,Ocean Park,17
105.9373987,20.9946736,62.51,Ocean Park,17
105.9377835,20.9946715,67.89,Ocean Park,17
105.9381683,20.9946694,58.96,Ocean Park,17
105.9385531,20.9946673,61.78,Ocean Park,17
105.9389379,20.9946651,67.23,Ocean Park,17
105.9393227,20.994663,64.11,Ocean Park,17
105.9397076,20.9946609,64.88,Ocean Park,17
105.9400924,20.9946588,67.68,Ocean Park,17
105.9404772,20.9946567,69.24,Ocean Park,17
105.940862,20.9946545,65.19,Ocean Park,17
105.9412468,20.9946524,72.91,Ocean Park,17
105.9416316,20.9946503,59.89,Ocean Park,17
105.9420164,20.9946481,66.57,Ocean Park,17
105.9424012,20.994646,70.51,Ocean Park,17
105.9427861,20.9946439,67.18,Ocean Park,17
105.9431709,20.9946418,61.08,Ocean Park,17
105.9435557,20.9946396,61.51,Ocean Park,17
105.9439405,20.9946375,65.26,Ocean Park,17
105.9443253,20.9946354,58.98,Ocean Park,17
105.9447101,20.9946332,63.77,Ocean Park,17
105.9450949,20.9946311,64.53,Ocean Park,17
105.9454798,20.9946289,60.77,Ocean Park,17
105.9458646,20.9946268,59.73,Ocean Park,17
105.9462494,20.9946247,62.51,Ocean Park,17
105.9466342,20.9946225,68.71,Ocean Park,17
105.947019,20.9946204,65.07,Ocean Park,17
105.9474038,20.9946183,67.05,Ocean Park,17
105.9477886,20.9946161,60.88,Ocean Park,17
105.9481734,20.994614,61.41,Ocean Park,17
105.9485582,20.9946118,55.32,Ocean Park,17
105.9489431,20.9946097,61.27,Ocean Park,17
105.9493279,20.9946075,63.47,Ocean Park,17
105.9497127,20.9946054,66.35,Ocean Park,17
105.9500975,20.9946032,62.18,Ocean Park,17
105.9504823,20.9946011,63.22,Ocean Park,17
105.9508671,20.9945989,64.92,Ocean Park,17
105.9512519,20.9945968,62.66,Ocean Park,17
105.9516367,20.9945946,62.91,Ocean Park,17
105.9520216,20.9945925,62.88,Ocean Park,17
105.9524064,20.9945903,64.96,Ocean Park,17
105.9527912,20.9945882,64.94,Ocean Park,17
105.9327832,20.9950604,71.95,Ocean Park,17
105.933168,20.9950583,69.76,Ocean Park,17
105.9335528,20.9950561,62.59,Ocean Park,17
105.9339376,20.995054,62.24,Ocean Park,17
105.9343224,20.9950519,72.2,Ocean Park,17
105.9347072,20.9950498,63.86,Ocean Park,17
105.935092,20.9950477,62.76,Ocean Park,17
105.9354769,20.9950456,64.17,Ocean Park,17
105.9358617,20.9950435,65.69,Ocean Park,17
105.9362465,20.9950414,68.89,Ocean Park,17
105.9366313,20.9950392,65.37,Ocean Park,17
105.9370161,20.9950371,68.91,Ocean Park,17
105.9374009,20.995035,68.22,Ocean Park,17
105.9377857,20.9950329,65.42,Ocean Park,17
105.9381706,20.9950308,60.35,Ocean Park,17
105.9385554,20.9950286,61.92,Ocean Park,17
105.9389402,20.9950265,63.21,Ocean Park,17
105.939325,20.9950244,66.64,Ocean Park,17
105.9397098,20.9950223,65.13,Ocean Park,17
105.9400946,20.9950202,61.12,Ocean Park,17
105.9404794,20.995018,61.61,Ocean Park,17
105.9408643,20.9950159,60.87,Ocean Park,17
105.9412491,20.9950138,70.11,Ocean Park,17
105.9416339,20.9950117,72.29,Ocean Park,17
105.9420187,20.9950095,71.56,Ocean Park,17
105.9424035,20.9950074,59.75,Ocean Park,17
105.9427883,20.9950053,59.5,Ocean Park,17
105.9431731,20.9950031,60.38,Ocean Park,17
105.943558,20.995001,64.79,Ocean Park,17
105.9439428,20.9949989,64.85,Ocean Park,17
105.9443276,20.9949967,60.94,Ocean Park,17
105.9447124,20.9949946,64.34,Ocean Park,17
105.9450972,20.9949925,60.47,Ocean Park,17
105.945482,20.9949903,60.04,Ocean Park,17
105.9458668,20.9949882,63.79,Ocean Park,17
105.9462517,20.9949861,66.17,Ocean Park,17
105.9466365,20.9949839,66.11,Ocean Park,17
105.9470213,20.9949818,63.05,Ocean Park,17
105.9474061,20.9949796,70.22,Ocean Park,17
105.9477909,20.9949775,63.37,Ocean Park,17
105.9481757,20.9949753,67.27,Ocean Park,17
105.9485605,20.9949732,56.96,Ocean Park,17
105.9489453,20.9949711,61.95,Ocean Park,17
105.9493302,20.9949689,65.95,Ocean Park,17
105.949715,20.9949668,69.58,Ocean Park,17
105.9500998,20.9949646,67.96,Ocean Park,17
105.9504846,20.9949625,68.59,Ocean Park,17
105.9508694,20.9949603,68.29,Ocean Park,17
105.9512542,20.9949582,62.66,Ocean Park,17
105.951639,20.994956,59.17,Ocean Park,17
105.9520238,20.9949539,59.9,Ocean Park,17
105.9524087,20.9949517,60.73,Ocean Park,17
105.9527935,20.9949496,62.95,Ocean Park,17
105.9327854,20.9954217,68.37,Ocean Park,17
105.9331702,20.9954196,65.91,Ocean Park,17
105.933555,20.9954175,65.44,Ocean Park,17
105.9339399,20.9954154,69.32,Ocean Park,17
105.9343247,20.9954133,65.82,Ocean Park,17
105.9347095,20.9954112,62.89,Ocean Park,17
105.9350943,20.9954091,63.89,Ocean Park,17
105.9354791,20.995407,66.11,Ocean Park,17
105.9358639,20.9954049,71.95,Ocean Park,17
105.9362487,20.9954027,63.45,Ocean Park,17
105.9366336,20.9954006,66.13,Ocean Park,17
105.9370184,20.9953985,62.76,Ocean Park,17
105.9374032,20.9953964,71.38,Ocean Park,17
105.937788,20.9953943,66.07,Ocean Park,17
105.9381728,20.9953921,63.55,Ocean Park,17
105.9385576,20.99539,68.85,Ocean Park,17
105.9389425,20.9953879,66.54,Ocean Park,17
105.9393273,20.9953858,66.7,Ocean Park,17
105.9397121,20.9953837,68.31,Ocean Park,17
105.9400969,20.9953815,62.05,Ocean Park,17
105.9404817,20.9953794,62.11,Ocean Park,17
105.9408665,20.9953773,66.27,Ocean Park,17
105.9412513,20.9953752,67.32,Ocean Park,17
105.9416362,20.995373,67.53,Ocean Park,17
105.942021,20.9953709,62.4,Ocean Park,17
105.9424058,20.9953688,60.5,Ocean Park,17
105.9427906,20.9953666,61.43,Ocean Park,17
105.9431754,20.9953645,60.85,Ocean Park,17
105.9435602,20.9953624,64.57,Ocean Park,17
105.943945,20.9953602,63.03,Ocean Park,17
105.9443299,20.9953581,68.74,Ocean Park,17
105.9447147,20.995356,59.13,Ocean Park,17
105.9450995,20.9953538,60.52,Ocean Park,17
105.9454843,20.9953517,62.91,Ocean Park,17
105.9458691,20.9953496,59.83,Ocean Park,17
105.9462539,20.9953474,62.53,Ocean Park,17
105.9466387,20.9953453,63.6,Ocean Park,17
105.9470236,20.9953431,64.54,Ocean Park,17
105.9474084,20.995341,68.37,Ocean Park,17
105.9477932,20.9953389,66.85,Ocean Park,17
105.948178,20.9953367,63.78,Ocean Park,17
105.9485628,20.9953346,60.14,Ocean Park,17
105.9489476,20.9953324,59.98,Ocean Park,17
105.9493324,20.9953303,73.43,Ocean Park,17
105.9497173,20.9953281,64.22,Ocean Park,17
105.9501021,20.995326,60.21,Ocean Park,17
105.9504869,20.9953239,62.15,Ocean Park,17
105.9508717,20.9953217,64.46,Ocean Park,17
105.9512565,20.9953196,57.11,Ocean Park,17
105.9516413,20.9953174,60.04,Ocean Park,17
105.9520261,20.9953153,60.4,Ocean Park,17
105.9524109,20.9953131,61.02,Ocean Park,17
105.9527958,20.9953109,61.37,Ocean Park,17
105.9327876,20.9957831,65.89,Ocean Park,17
105.9331725,20.995781,64.85,Ocean Park,17
105.9335573,20.9957789,66.39,Ocean Park,17
105.9339421,20.9957768,71.37,Ocean Park,17
105.9343269,20.9957747,63.53,Ocean Park,17
105.9347117,20.9957726,62.08,Ocean Park,17
105.9350965,20.9957705,61.57,Ocean Park,17
105.9354814,20.9957683,65.4,Ocean Park,17
105.9358662,20.9957662,60.79,Ocean Park,17
105.936251,20.9957641,65.01,Ocean Park,17
105.9366358,20.995762,61.7,Ocean Park,17
105.9370206,20.9957599,63.18,Ocean Park,17
105.9374054,20.9957578,62.48,Ocean Park,17
105.9377903,20.9957556,75.32,Ocean Park,17
105.9381751,20.9957535,72.33,Ocean Park,17
105.9385599,20.9957514,71.61,Ocean Park,17
105.9389447,20.9957493,60.6,Ocean Park,17
105.9393295,20.9957472,60.45,Ocean Park,17
105.9397143,20.995745,67.33,Ocean Park,17
105.9400992,20.9957429,64.94,Ocean Park,17
105.940484,20.9957408,69.25,Ocean Park,17
105.9408688,20.9957387,68.11,Ocean Park,17
105.9412536,20.9957365,61.88,Ocean Park,17
105.9416384,20.9957344,65.74,Ocean Park,17
105.9420232,20.9957323,68.86,Ocean Park,17
105.9424081,20.9957301,60.9,Ocean Park,17
105.9427929,20.995728,65.12,Ocean Park,17
105.9431777,20.9957259,69.64,Ocean Park,17
105.9435625,20.9957238,63.75,Ocean Park,17
105.9439473,20.9957216,61.83,Ocean Park,17
105.9443321,20.9957195,62.51,Ocean Park,17
105.9447169,20.9957174,56.63,Ocean Park,17
105.9451018,20.9957152,58.83,Ocean Park,17
105.9454866,20.9957131,61.63,Ocean Park,17
105.9458714,20.9957109,59.34,Ocean Park,17
105.9462562,20.9957088,61.15,Ocean Park,17
105.946641,20.9957067,67.55,Ocean Park,17
105.9470258,20.9957045,66.18,Ocean Park,17
105.9474107,20.9957024,71.5,Ocean Park,17
105.9477955,20.9957002,69.4,Ocean Park,17
105.9481803,20.9956981,74.59,Ocean Park,17
105.9485651,20.995696,59.86,Ocean Park,17
105.9489499,20.9956938,69.92,Ocean Park,17
105.9493347,20.9956917,60.71,Ocean Park,17
105.9497195,20.9956895,61.92,Ocean Park,17
105.9501044,20.9956874,60.08,Ocean Park,17
105.9504892,20.9956852,60.68,Ocean Park,17
105.950874,20.9956831,59.54,Ocean Park,17
105.9512588,20.9956809,59.27,Ocean Park,17
105.9516436,20.9956788,60.42,Ocean Park,17
105.9520284,20.9956766,60.64,Ocean Park,17
105.9524132,20.9956745,60.1,Ocean Park,17
105.9527981,20.9956723,65.39,Ocean Park,17
105.9327899,20.9961445,64.56,Ocean Park,17
105.9331747,20.9961424,65.42,Ocean Park,17
105.9335595,20.9961403,66.94,Ocean Park,17
105.9339443,20.9961382,68.39,Ocean Park,17
105.9343292,20.9961361,63.73,Ocean Park,17
105.934714,20.9961339,60.78,Ocean Park,17
105.9350988,20.9961318,67.74,Ocean Park,17
105.9354836,20.9961297,62.16,Ocean Park,17
105.9358684,20.9961276,68.01,Ocean Park,17
105.9362533,20.9961255,63.26,Ocean Park,17
105.9366381,20.9961234,63.9,Ocean Park,17
105.9370229,20.9961213,61.64,Ocean Park,17
105.9374077,20.9961191,68.61,Ocean Park,17
105.9377925,20.996117,73.41,Ocean Park,17
105.9381773,20.9961149,67.99,Ocean Park,17
105.9385622,20.9961128,65.96,Ocean Park,17
105.938947,20.9961107,61.04,Ocean Park,17
105.9393318,20.9961085,61.84,Ocean Park,17
105.9397166,20.9961064,64.83,Ocean Park,17
105.9401014,20.9961043,69.63,Ocean Park,17
105.9404862,20.9961022,62.42,Ocean Park,17
105.9408711,20.9961,61.03,Ocean Park,17
105.9412559,20.9960979,60.52,Ocean Park,17
105.9416407,20.9960958,59.81,Ocean Park,17
105.9420255,20.9960937,66.19,Ocean Park,17
105.9424103,20.9960915,62.28,Ocean Park,17
105.9427951,20.9960894,65.14,Ocean Park,17
105.94318,20.9960873,58.28,Ocean Park,17
105.9435648,20.9960851,60.34,Ocean Park,17
105.9439496,20.996083,60.26,Ocean Park,17
105.9443344,20.9960809,57.92,Ocean Park,17
105.9447192,20.9960787,60.19,Ocean Park,17
105.945104,20.9960766,60.93,Ocean Park,17
105.9454889,20.9960745,57.14,Ocean Park,17
105.9458737,20.9960723,61.44,Ocean Park,17
105.9462585,20.9960702,64.95,Ocean Park,17
105.9466433,20.996068,62.7,Ocean Park,17
105.9470281,20.9960659,61.73,Ocean Park,17
105.9474129,20.9960638,73.77,Ocean Park,17
105.9477977,20.9960616,71.38,Ocean Park,17
105.9481826,20.9960595,74.2,Ocean Park,17
105.9485674,20.9960573,67.45,Ocean Park,17
105.9489522,20.9960552,70.84,Ocean Park,17
105.949337,20.996053,64.4,Ocean Park,17
105.9497218,20.9960509,66.87,Ocean Park,17
105.9501066,20.9960488,64.78,Ocean Park,17
105.9504915,20.9960466,64.6,Ocean Park,17
105.9508763,20.9960445,63.24,Ocean Park,17
105.9512611,20.9960423,59.94,Ocean Park,17
105.9516459,20.9960402,58.6,Ocean Park,17
105.9520307,20.996038,57.32,Ocean Park,17
105.9524155,20.9960359,65.2,Ocean Park,17
105.9528003,20.9960337,66.79,Ocean Park,17
105.9327921,20.9965059,65.53,Ocean Park,17
105.933177,20.9965038,64.04,Ocean Park,17
105.9335618,20.9965017,71.67,Ocean Park,17
105.9339466,20.9964995,63.19,Ocean Park,17
105.9343314,20.9964974,62.15,Ocean Park,17
105.9347162,20.9964953,63.73,Ocean Park,17
105.9351011,20.9964932,59.64,Ocean Park,17
105.9354859,20.9964911,58.53,Ocean Park,17
105.9358707,20.996489,56.13,Ocean Park,17
105.9362555,20.9964869,67.67,Ocean Park,17
105.9366403,20.9964848,66.67,Ocean Park,17
105.9370251,20.9964826,68.34,Ocean Park,17
105.93741,20.9964805,71.57,Ocean Park,17
105.9377948,20.9964784,64.69,Ocean Park,17
105.9381796,20.9964763,65.86,Ocean Park,17
105.9385644,20.9964742,65.28,Ocean Park,17
105.9389492,20.996472,64.72,Ocean Park,17
105.939334,20.9964699,62.58,Ocean Park,17
105.9397189,20.9964678,62.31,Ocean Park,17
105.9401037,20.9964657,63.59,Ocean Park,17
105.9404885,20.9964635,60.67,Ocean Park,17
105.9408733,20.9964614,60.78,Ocean Park,17
105.9412581,20.9964593,60.74,Ocean Park,17
105.941643,20.9964572,60.31,Ocean Park,17
105.9420278,20.996455,65.62,Ocean Park,17
105.9424126,20.9964529,68.09,Ocean Park,17
105.9427974,20.9964508,61.73,Ocean Park,17
105.9431822,20.9964486,62.22,Ocean Park,17
105.943567,20.9964465,57.62,Ocean Park,17
105.9439519,20.9964444,60.56,Ocean Park,17
105.9443367,20.9964422,55.22,Ocean Park,17
105.9447215,20.9964401,59.65,Ocean Park,17
105.9451063,20.996438,72.74,Ocean Park,17
105.9454911,20.9964358,60.38,Ocean Park,17
105.9458759,20.9964337,64.84,Ocean Park,17
105.9462608,20.9964316,62.39,Ocean Park,17
105.9466456,20.9964294,58.69,Ocean Park,17
105.9470304,20.9964273,66.61,Ocean Park,17
105.9474152,20.9964251,62.39,Ocean Park,17
105.9478,20.996423,69.13,Ocean Park,17
105.9481848,20.9964209,62.68,Ocean Park,17
105.9485697,20.9964187,69.07,Ocean Park,17
105.9489545,20.9964166,69.76,Ocean Park,17
105.9493393,20.9964144,71.23,Ocean Park,17
105.9497241,20.9964123,67.02,Ocean Park,17
105.9501089,20.9964101,71.91,Ocean Park,17
105.9504937,20.996408,68.09,Ocean Park,17
